socialMedia,url,rate,status
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/309851?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,3092 / 5500,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/309866?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,2050 / 2200,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/309869?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,2046 / 2200,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/310128?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,3061 / 4000,Available
APPLEMUSIC/Music Like,https://socialearning.org/earner/update/tasks/view/310298?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,37 / 70,Available
LINKEDIN/Post Like,https://socialearning.org/earner/update/tasks/view/310324?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,604 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/311235?next=/earner/available/tasks%3Fpage%3D9%26filter_social_media%3D,2942 / 3000,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/311348?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1892 / 2500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/311397?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,2920 / 3000,Available
LINKEDIN/Post Like,https://socialearning.org/earner/update/tasks/view/312071?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,526 / 800,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/312074?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,557 / 650,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/312076?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,488 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/312176?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,2788 / 5000,Available
TELEGRAM/Group,https://socialearning.org/earner/update/tasks/view/312274?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1320 / 1400,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/312321?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,62 / 68,Available
SNAPCHAT/Page Follow,https://socialearning.org/earner/update/tasks/view/312717?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,250 / 300,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/312833?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,625 / 1000,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/312913?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1096 / 1100,Available
FACEBOOK/Page Follow,https://socialearning.org/earner/update/tasks/view/313036?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1946 / 2100,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/313071?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,1131 / 4988,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/313252?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,2522 / 5000,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/313493?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,463 / 1000,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/313536?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,266 / 600,Available
SNAPCHAT/Page Follow,https://socialearning.org/earner/update/tasks/view/313551?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,241 / 300,Available
SNAPCHAT/Page Follow,https://socialearning.org/earner/update/tasks/view/313640?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,234 / 1000,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/313753?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,66 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/313786?next=/earner/available/tasks%3Fpage%3D10%26filter_social_media%3D,2325 / 5000,Available
LINKEDIN/Page Follow,https://socialearning.org/earner/update/tasks/view/314053?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,450 / 500,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/314340?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,882 / 1000,Available
FACEBOOK/Page Follow,https://socialearning.org/earner/update/tasks/view/314396?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1618 / 2000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/314443?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,2135 / 2200,Available
WHATSAPP/Channel Follow,https://socialearning.org/earner/update/tasks/view/314485?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,338 / 500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/314558?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,2059 / 2200,Available
FACEBOOK/Page Follow,https://socialearning.org/earner/update/tasks/view/314659?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,255 / 275,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/314720?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,113 / 200,Available
FACEBOOK/Page Follow,https://socialearning.org/earner/update/tasks/view/314899?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1314 / 2000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/314953?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1819 / 2200,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/314955?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1799 / 3500,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315206?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,486 / 545,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315207?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,484 / 630,Available
INSTAGRAM/Share to Story,https://socialearning.org/earner/update/tasks/view/315243?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,85 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315271?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,1163 / 5000,Available
FACEBOOK/Page Follow,https://socialearning.org/earner/update/tasks/view/315273?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,956 / 1000,Available
X/Tweet Like,https://socialearning.org/earner/update/tasks/view/315283?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,486 / 500,Available
LINKEDIN/Post Like,https://socialearning.org/earner/update/tasks/view/315287?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,274 / 500,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315312?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,251 / 690,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315356?next=/earner/available/tasks%3Fpage%3D11%26filter_social_media%3D,309 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315492?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,965 / 1150,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/315511?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,311 / 650,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315513?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,950 / 1150,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/315520?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,312 / 500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315535?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,950 / 1000,Available
YOUTUBE/Channel Subscribe---Video like---Video Comment,https://socialearning.org/earner/update/tasks/view/315544?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,409 / 500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315548?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,945 / 1500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315574?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,923 / 1150,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315578?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,245 / 1028,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315640?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,739 / 2050,Available
SNAPCHAT/Page Follow,https://socialearning.org/earner/update/tasks/view/315641?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,104 / 200,Available
X/Tweet Repost,https://socialearning.org/earner/update/tasks/view/315666?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,245 / 350,Available
WEBSITE/Sign up Only,https://socialearning.org/earner/update/tasks/view/315700?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,28 / 47,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315728?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,388 / 500,Available
FACEBOOK/Post Like,https://socialearning.org/earner/update/tasks/view/315733?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,167 / 200,Available
X/Page Follow,https://socialearning.org/earner/update/tasks/view/315740?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,138 / 600,Available
FACEBOOK/Post Like,https://socialearning.org/earner/update/tasks/view/315742?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,158 / 1000,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315757?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,63 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315758?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,390 / 1000,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315771?next=/earner/available/tasks%3Fpage%3D12%26filter_social_media%3D,378 / 500,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315783?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,395 / 1200,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315787?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,65 / 72,Available
INSTAGRAM/Post Like,https://socialearning.org/earner/update/tasks/view/315788?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,505 / 645,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315789?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,62 / 73,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315791?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,56 / 200,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315792?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,59 / 122,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315796?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,207 / 1150,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315805?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,56 / 280,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315807?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,64 / 100,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315808?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,63 / 200,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/315809?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,107 / 200,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315812?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,59 / 90,Available
INSTAGRAM/Post Repost,https://socialearning.org/earner/update/tasks/view/315816?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,90 / 200,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315822?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,186 / 200,Available
INSTAGRAM/Post Repost,https://socialearning.org/earner/update/tasks/view/315827?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,83 / 300,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315828?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,55 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315831?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,168 / 1150,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315837?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,170 / 1150,Available
TELEGRAM/Group,https://socialearning.org/earner/update/tasks/view/315838?next=/earner/available/tasks%3Fpage%3D13%26filter_social_media%3D,71 / 300,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315787?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,65 / 72,Available
INSTAGRAM/Post Like,https://socialearning.org/earner/update/tasks/view/315788?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,506 / 645,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315789?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,63 / 73,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315791?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,56 / 200,Available
TIKTOK/Video Likes,https://socialearning.org/earner/update/tasks/view/315792?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,59 / 122,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315796?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,209 / 1150,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315805?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,56 / 280,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315807?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,66 / 100,Available
TIKTOK/Video Comment,https://socialearning.org/earner/update/tasks/view/315808?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,64 / 200,Available
TIKTOK/Page Follow,https://socialearning.org/earner/update/tasks/view/315809?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,110 / 200,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315812?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,60 / 90,Available
INSTAGRAM/Post Repost,https://socialearning.org/earner/update/tasks/view/315816?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,90 / 200,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315822?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,188 / 200,Available
INSTAGRAM/Post Repost,https://socialearning.org/earner/update/tasks/view/315827?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,83 / 300,Available
WHATSAPP/Group,https://socialearning.org/earner/update/tasks/view/315828?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,57 / 100,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315831?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,171 / 1150,Available
INSTAGRAM/Page Follow,https://socialearning.org/earner/update/tasks/view/315837?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,170 / 1150,Available
TELEGRAM/Group,https://socialearning.org/earner/update/tasks/view/315838?next=/earner/available/tasks%3Fpage%3D14%26filter_social_media%3D,74 / 300,Available
